participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
087,cue,control,low,0.02382461934994967,0.023781733333333333,0.7,0.00713452,0.010167094296040397,0.606425,0.02593859953051853,hurdle
087,cue,present,absent,0,0.0073905,0.96,2.9562e-4,3.405511363755108e-4,0.97695,0.015946317371916457,hurdle
087,cue,present,high,0.03029706691937118,0.0320806,0.3,0.02245642,0.020277564053724554,0.30137499999999995,0.029075913337990113,hurdle
087,cue,present,low,0.02382461934994967,0.023377666666666668,0.58,0.00981862,0.012039575213728882,0.5307,0.025749633064095428,hurdle
088,cue,control,absent,0,0.015073214285714285,0.86,0.00211025,0.0010743917013296689,0.930525,0.016512887310154996,hurdle
088,cue,control,high,0.02868432111445324,0.02277776315789474,0.24,0.0173111,0.021999559554766072,0.24227500000000002,0.029077861161399973,hurdle
088,cue,control,low,0.0162221529101105,0.015505,0.72,0.0043414,0.008900604148167061,0.611,0.023088491196887603,hurdle
088,cue,present,absent,0,0.01707159375,0.68,0.00546291,0.003042404978649915,0.803925,0.016564360934608613,hurdle
088,cue,present,high,0.02868432111445324,0.03245894,0,0.03245894,0.027169000484888347,0.06010000000000004,0.028952679067182307,hurdle
088,cue,present,low,0.0162221529101105,0.021154724137931034,0.42,0.01226974,0.01689971793826064,0.264375,0.023166911483308288,hurdle
089,cue,control,absent,0,0.0131402,0.95,6.5701e-4,2.008949792383806e-4,0.9793,0.013011527468696176,hurdle
089,cue,control,high,0.03571129600209268,0.021039820512820512,0.22,0.016411059999999998,0.01930616991436841,0.280725,0.02692160813460347,hurdle
089,cue,control,low,0.02361374669489973,0.020133,0.74,0.00523458,0.00752393028414208,0.6447499999999999,0.02146079139478577,hurdle
089,cue,present,absent,0,0.01586272727272727,0.78,0.0034898,3.431854706304464e-4,0.968675,0.013414718511302916,hurdle
089,cue,present,high,0.03571129600209268,0.02522248717948718,0.22,0.01967354,0.023537239241791432,0.12339999999999995,0.026932015212570357,hurdle
089,cue,present,low,0.02361374669489973,0.02047,0.66,0.0069598,0.01171692922376154,0.44667500000000004,0.021481813909385066,hurdle
090,cue,control,absent,0,0.005429375,0.84,8.687e-4,0.00190801603374032,0.8869,0.01767589609839788,hurdle
090,cue,control,high,0.02109139624037958,0.023933627906976743,0.14,0.02058292,0.017648887200749298,0.334275,0.026591886714371026,hurdle
090,cue,control,low,0.01670965973882373,0.021873470588235293,0.66,0.00743698,0.012944022586664758,0.46909999999999996,0.024523920911036744,hurdle
090,cue,present,absent,0,0.008359823529411765,0.83,0.00142117,0.002130515749520427,0.87315,0.01764875800017499,hurdle
090,cue,present,high,0.02109139624037958,0.033778022222222225,0.1,0.03040022,0.02039414261565782,0.23324999999999996,0.026685467938928183,hurdle
090,cue,present,low,0.01670965973882373,0.025319583333333333,0.52,0.0121534,0.015649540362553574,0.3621,0.024656781528868296,hurdle
091,cue,control,absent,0,0.012460714285714285,0.65,0.00436125,0.0011010647589107436,0.898325,0.013496143342133712,hurdle
091,cue,control,high,0.02342733835574717,0.014455464285714285,0.44,0.00809506,0.015161288785796556,0.29279999999999995,0.021725015033787314,hurdle
091,cue,control,low,0.01656268923257212,0.011799809523809523,0.58,0.00495592,0.00936750239283806,0.48834999999999995,0.018877228047885337,hurdle
091,cue,present,absent,0,0.014726875,0.84,0.0023563,4.415043467303068e-4,0.9607,0.013905958723833451,hurdle
091,cue,present,high,0.02342733835574717,0.019103608695652172,0.54,0.00878766,0.012983272675091459,0.39335,0.021704811687797764,hurdle
091,cue,present,low,0.01656268923257212,0.0165088,0.7,0.00495264,0.006543435764675229,0.642725,0.0189078313045872,hurdle
092,cue,control,high,0.02689883359013567,0.025589566666666667,0.4,0.01535374,0.013261465567017794,0.55435,0.029795486595887554,hurdle
092,cue,control,low,0.02066594541181947,0.02824542857142857,0.86,0.00395436,0.00714629545582843,0.7319249999999999,0.026730199746236423,hurdle
092,cue,present,absent,0,0.02154875,0.96,8.6195e-4,7.299310194947322e-4,0.958025,0.018144849802242465,hurdle
092,cue,present,high,0.02689883359013567,0.030867711111111112,0.1,0.02778094,0.02092477960957074,0.295725,0.029743310022280863,hurdle
092,cue,present,low,0.02066594541181947,0.0268308125,0.68,0.00858586,0.013130424546685572,0.507675,0.026758814934028312,hurdle
093,cue,control,absent,0,0.0132124,0.95,6.6062e-4,4.6605270588420737e-4,0.974175,0.018634420150209746,hurdle
093,cue,control,high,0.03451734798390695,0.03384304878048781,0.18,0.0277513,0.02483209552723951,0.297675,0.035366741514947286,hurdle
093,cue,control,low,0.01774797154313363,0.02731925,0.92,0.00218554,0.0060546312306742475,0.775675,0.02705842880184153,hurdle
093,cue,present,absent,0,0.027283,0.95,0.00136415,2.550125385745018e-4,0.9861,0.0189813768336135,hurdle
093,cue,present,high,0.03451734798390695,0.03636168571428571,0.3,0.02545318,0.025633237456666395,0.27780000000000005,0.03550210860098185,hurdle
093,cue,present,low,0.01774797154313363,0.02456575,0.92,0.00196526,0.0048351226927612085,0.81865,0.026746005815832308,hurdle
095,cue,control,absent,0,0.010564,0.85,0.0015846,5.191580619286438e-4,0.947525,0.01298753221104972,hurdle
095,cue,control,high,0.02751117399301008,0.02148841463414634,0.18,0.0176205,0.015084054473587292,0.324275,0.02254950289180202,hurdle
095,cue,control,low,0.02237747225454548,0.017596375,0.68,0.00563084,0.01052136225517718,0.47535000000000005,0.0204484702964769,hurdle
095,cue,present,absent,0,0.009041,0.89,9.945099999999999e-4,5.089893876191897e-4,0.94825,0.013085973811745293,hurdle
095,cue,present,high,0.02751117399301008,0.019159,0.06,0.01800946,0.017586485636527642,0.21835000000000004,0.022725770106988823,hurdle
095,cue,present,low,0.02237747225454548,0.019332739130434783,0.54,0.00889306,0.012660393665376492,0.37192499999999995,0.020537030906476048,hurdle
096,cue,control,absent,0,0.015430800000000001,0.95,7.7154e-4,5.935918812380735e-4,0.9714,0.021191804831780025,hurdle
096,cue,control,high,0.02840496227836573,0.0311374,0.4,0.01868244,0.018258097427068607,0.46030000000000004,0.03384219241588996,hurdle
096,cue,control,low,0.02241034397205589,0.029808,0.76,0.00715392,0.010815552146229562,0.646725,0.030642810825129676,hurdle
096,cue,present,absent,0,0.04327433333333333,0.94,0.00259646,9.270868653027522e-4,0.953,0.020163611265296495,hurdle
096,cue,present,high,0.02840496227836573,0.034576048780487804,0.18,0.02835236,0.025902231539631854,0.23487499999999994,0.03386531012931825,hurdle
096,cue,present,low,0.02241034397205589,0.02768272,0.5,0.01384136,0.017649247390969753,0.42435,0.030692600896775557,hurdle
097,cue,control,absent,0,0.02126,0.99,2.1260000000000002e-4,5.573069552346641e-4,0.9543,0.014250456241174917,hurdle
097,cue,control,high,0.02317624213526602,0.018820857142857143,0.3,0.0131746,0.011667371193395788,0.48424999999999996,0.02283362080473451,hurdle
097,cue,control,low,0.01970342387922253,0.01933357894736842,0.62,0.00734676,0.008650962607458594,0.592725,0.02153674867848224,hurdle
097,cue,present,absent,0,0.010649333333333334,0.97,3.1947999999999997e-4,4.4121120336339866e-4,0.963225,0.014252205632973828,hurdle
097,cue,present,high,0.02317624213526602,0.022637151515151516,0.34,0.01494052,0.012869392023930334,0.43145,0.022848578244270015,hurdle
097,cue,present,low,0.01970342387922253,0.02218135,0.6,0.00887254,0.009393376012208583,0.555275,0.02142262895600158,hurdle
098,cue,control,absent,0,0.015792774193548388,0.69,0.00489576,0.0018355313064615294,0.9226,0.023853083283420416,hurdle
098,cue,control,high,0.02731017952041699,0.03149239285714286,0.44,0.01763574,0.027304494809630746,0.26885000000000003,0.03735038924920115,hurdle
098,cue,control,low,0.02386134623504756,0.02351984210526316,0.62,0.00893754,0.022534239958503934,0.3651,0.0355029005472529,hurdle
098,cue,present,absent,0,0.025446636363636366,0.89,0.00279913,0.0017609928029464338,0.9252,0.02372157231655516,hurdle
098,cue,present,high,0.02731017952041699,0.048301250000000004,0.12,0.042505100000000004,0.030653972944246884,0.17942499999999995,0.03736257979679366,hurdle
098,cue,present,low,0.02386134623504756,0.03969343333333333,0.4,0.02381606,0.026254526924974698,0.26405,0.035685616475939735,hurdle
099,cue,control,absent,0,0.02233509090909091,0.89,0.00245686,0.0026736660138452096,0.89955,0.02669878098444878,hurdle
099,cue,control,high,0.02516411352166615,0.033322565217391305,0.08,0.03065676,0.02901334959588414,0.269475,0.03971660249508129,hurdle
099,cue,control,low,0.01382057283177588,0.024677727272727275,0.78,0.0054291,0.01333253338333231,0.605225,0.03379046297086316,hurdle
099,cue,present,absent,0,0.022468214285714286,0.86,0.00314555,0.0028568730743730743,0.892975,0.026779635263697324,hurdle
099,cue,present,high,0.02516411352166615,0.04883185714285714,0.02,0.047855220000000004,0.0329058738654403,0.17135,0.03971347385137505,hurdle
099,cue,present,low,0.01382057283177588,0.03936823076923077,0.74,0.01023574,0.01635512708723507,0.5158499999999999,0.033793128682072786,hurdle
100,cue,control,absent,0,0.0274,0.98,5.48e-4,0.0011177109874292164,0.931275,0.01720799352997783,hurdle
